rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
30,a30fb_ma_slope_adx_6h_bnbusdt_fast12_slow48_adx15p0_3p0x_0p1_f2c7647a,ma_slope_adx_trend_filter,BNBUSDT,6h,long_short,48,15.0,0.0,8,2,btc_regime_ema_cross,False,,,,,3.0,0.1,0.30000000000000004,0.10567928316641995,0.10658227366960582,0.006004565716199117,0.0579733936142931,0.045208977828170016,0.02592382663621884,0.7317102597500418,2.808538550555418,0.5477485545848034,75,13,11,1344,345,175,0.9915277609296922,-0.0009029905031858743,46.968570296186634,273.28788120411747,18.195653685451866,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_75_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_11_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9915_below_1.00
31,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold12_cool0_low_vol_q70_3p0x_0p15_ff54045e,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,12,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.5151580475492543,0.145843562886959,-0.080741700684834,0.17119524237560046,0.15332659531846704,0.11188536087307566,1.7141799170041738,2.358105199147097,-3.554291114735977,197,58,27,1289,367,184,3.5322645535514314,0.36931448466229533,58.11145488429265,55.87875972680421,-66.45407463772347,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1533_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-66.454_not_above_10.000
32,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool0_none_3p0x_0p15_324d5d68,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,0,none,False,,,,,3.0,0.15,0.44999999999999996,0.15154206959775207,0.12126215403514773,-0.07465884370853049,0.23469974515901182,0.059422291230327495,0.08241859181455047,0.6398526203093052,2.175918613315116,-3.3514171741010927,218,54,21,1109,293,109,1.2497062319528625,0.030279915562604343,15.447713516590426,49.90212100211841,-79.0040674164344,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-79.004_not_above_10.000
33,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool0_adx20_low_vol_q75_3p0x_0p15_44805c63,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,0,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.1296534983200257,0.12499011460182041,-0.07579576770477103,0.15353799512535937,0.03334894040407865,0.0799387570410669,0.8164215235171212,3.120995038967703,-5.600520198216875,419,104,50,1091,279,124,1.0373100203408996,0.004663383718205294,6.876345707771186,26.707289444833425,-33.687007868787134,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.876_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-33.687_not_above_10.000
34,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool0_adx15_3p0x_0p15_7da92294,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,0,adx15,False,,,,,3.0,0.15,0.44999999999999996,0.1318134933594557,0.12126215403514773,-0.07465884370853049,0.2312939718611131,0.059422291230327495,0.08241859181455047,0.5798604773770564,2.175918613315116,-3.3514171741010927,216,54,21,1096,293,109,1.0870126331522172,0.010551339324307962,13.561058987598324,49.90212100211841,-79.0040674164344,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-79.004_not_above_10.000
35,a30fb_voladj_trend_4h_ethusdt_lb6_z2p0_hold8_cool2_low_vol_q70_3p0x_0p15_59b88ed3,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,2.0,0.25,8,2,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.14645362077543456,0.14535152390681838,-0.07848590630840813,0.14420379579936193,0.1329661608125674,0.09502022440760372,0.7957020221863744,2.586712623152052,-3.9025934374565203,178,50,28,791,227,118,1.007582286301468,0.0011020968686161758,18.283847787195324,64.60067729191928,-62.29040183206995,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1330_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-62.290_not_above_10.000
36,a30fb_voladj_trend_4h_bnbusdt_lb6_z1p0_hold4_cool2_adx20_low_vol_q75_3p0x_0p15_894c7050,volatility_adjusted_trend_persistence,BNBUSDT,4h,long_short,6,1.0,0.25,4,2,adx20_low_vol_q75,False,,,,,3.0,0.15,0.44999999999999996,0.1838544535035762,0.12154983253206786,-0.0808741065849915,0.09993827075904382,0.033348940404077654,0.0849943309272615,1.14378705496519,3.0549374757666055,-6.055922661548955,389,104,48,1013,268,118,1.512585000518786,0.06230462097150835,10.50296792365474,25.97218643847604,-37.44171601157014,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-37.442_not_above_10.000
37,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold12_cool0_adx20_low_vol_q75_2p0x_0p15_d4234e7d,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,12,0,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.34243978734976754,0.12351013067499994,-0.05567983986546343,0.1195067301123105,0.10456571051135011,0.0772030325787938,1.7836572473516288,2.9586870730787,-3.6581629754121634,199,58,27,1302,368,185,2.7725643676213987,0.2189296566747676,57.360098383545655,70.98283372126434,-68.74054304378201,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-68.741_not_above_10.000
38,a30fb_voladj_trend_4h_ethusdt_lb6_z1p5_hold12_cool0_adx20_low_vol_q75_3p0x_0p1_95c23a97,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.5,0.25,12,0,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.3424397873497671,0.12351013067499994,-0.05567983986546343,0.11950673011231083,0.10456571051135011,0.0772030325787938,1.7836572473516288,2.958687073078699,-3.658162975412164,199,58,27,1302,368,185,2.772564367621395,0.21892965667476716,57.36009838354556,70.98283372126433,-68.740543043782,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-68.741_not_above_10.000
39,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_low_vol_q70_3p0x_0p15_cc24e98f,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,low_vol_q70,False,,,,,3.0,0.15,0.44999999999999996,0.2785409375143697,0.14515806254162622,-0.049474691456887876,0.21060530086635343,0.06039448340453224,0.06914831890605333,1.1828798788970065,2.562493638908798,-2.6119254545518658,1013,253,131,4471,1122,562,1.918880237427349,0.13338287497274348,6.1103638809777285,12.749939617182804,-8.392653342983525,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.110_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-8.393_not_above_10.000
40,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool0_adx20_low_vol_q75_2p0x_0p15_9725f6bc,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,0,adx20_low_vol_q75,False,,,,,2.0,0.15,0.3,0.11018652933961848,0.10610634124952889,-0.019393391282326422,0.11286320205709033,0.041666165890941076,0.033993114312348305,0.6955794206165938,2.9839286745214872,-1.290628827784813,218,52,21,939,254,105,1.0384537629140775,0.004080188090089587,16.84809317119549,68.01688541636467,-30.783160765597497,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-30.783_not_above_10.000
41,a30fb_voladj_trend_4h_solusdt_lb6_z2p0_hold8_cool0_adx20_low_vol_q75_3p0x_0p1_44d653ce,volatility_adjusted_trend_persistence,SOLUSDT,4h,long_short,6,2.0,0.25,8,0,adx20_low_vol_q75,False,,,,,3.0,0.1,0.30000000000000004,0.11018652933961826,0.10610634124952889,-0.019393391282326422,0.11286320205709033,0.041666165890941076,0.033993114312348305,0.6955794206165934,2.983928674521487,-1.290628827784813,218,52,21,939,254,105,1.0384537629140753,0.004080188090089365,16.84809317119545,68.01688541636467,-30.783160765597493,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-30.783_not_above_10.000
42,a30fb_voladj_trend_4h_ethusdt_lb6_z1p0_hold12_cool2_none_3p0x_0p15_6ef53f13,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.0,0.25,12,2,none,False,,,,,3.0,0.15,0.44999999999999996,0.35758113148544335,0.13521514800211532,-0.13022638400896702,0.16867038610063645,0.14598780933772604,0.15548493859694001,1.2177797443161769,2.1081123732377796,-5.469925895010041,231,59,32,1617,400,212,2.6445345567336087,0.22236598348332803,34.3993392482389,50.92849265616397,-90.43498889511599,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1460_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-90.435_not_above_10.000
43,a30fb_voladj_trend_4h_ethusdt_lb6_z1p0_hold12_cool2_adx15_3p0x_0p15_07e42ba2,volatility_adjusted_trend_persistence,ETHUSDT,4h,long_short,6,1.0,0.25,12,2,adx15,False,,,,,3.0,0.15,0.44999999999999996,0.3538360753076306,0.13521514800211532,-0.13022638400896702,0.16279576107068305,0.14598780933772604,0.15548493859694001,1.2096830260618046,2.1081123732377796,-5.469925895010041,231,59,32,1611,400,212,2.6168375402887194,0.2186209273055153,34.03906448365855,50.92849265616397,-90.43498889511599,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_mdd_0.1460_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-90.435_not_above_10.000
44,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool2_adx15_3p0x_0p15_15496d61,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,2,adx15,False,,,,,3.0,0.15,0.44999999999999996,0.3852336281004871,0.13805094320695677,-0.03325071005588087,0.20034282507304457,0.06530539101331545,0.06677077075854765,1.4495251025722746,2.304437513194958,-1.781434145194351,961,229,117,4776,1158,572,2.7905178997797253,0.24718268489353035,8.908165755589945,13.396501039005997,-6.315424512038153,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.908_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-6.315_not_above_10.000
45,a30fb_donchian_atr_1h_solusdt_lb24_atr0p5_hold12_3p0x_0p15_d39848d5,donchian_atr_volatility_breakout,SOLUSDT,1h,long_short,24,0.5,0.0,12,2,btc_regime_mid_exit,False,,,,,3.0,0.15,0.44999999999999996,0.15540681650352783,0.29769337419264863,-0.07247126308455876,0.2649138851710391,0.041410821809931386,0.08556476345775066,0.679388138633083,4.704450008098593,-3.800899867378459,290,64,44,3543,904,473,0.5220365314646144,-0.1422865576891208,11.908568314446576,103.365754928003,-36.60164802250443,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.5220_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-36.602_not_above_10.000
46,a30fb_voladj_trend_1h_ethusdt_lb6_z1p5_hold8_cool0_none_3p0x_0p15_80d7d304,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,1.5,0.25,8,0,none,False,,,,,3.0,0.15,0.44999999999999996,0.45241067369356935,0.14061747878037645,-0.0494632853783481,0.2321299722542013,0.08350842745968734,0.08634055167632582,1.624779168618261,2.3546567421775935,-2.601604511977899,993,237,121,4955,1192,593,3.217314644078973,0.3117931949131929,10.124441617848705,13.184948783907778,-9.084166277015262,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-9.084_not_above_10.000
47,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool0_none_3p0x_0p1_451bf79e,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,0,none,False,,,,,3.0,0.1,0.30000000000000004,0.16906443070295274,0.1177916088204023,-0.03177634454995559,0.1454002331512224,0.04221030311666274,0.042052920725695,1.132084999107249,3.1412229840308727,-2.787469745829617,749,185,95,3730,919,465,1.435284163243975,0.051272821882550446,7.524006706851478,21.223713300973387,-11.149594578931785,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.524_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.150_not_above_10.000
48,a30fb_voladj_trend_1h_ethusdt_lb6_z2p0_hold8_cool0_none_2p0x_0p15_fddbf5bf,volatility_adjusted_trend_persistence,ETHUSDT,1h,long_short,6,2.0,0.25,8,0,none,False,,,,,2.0,0.15,0.3,0.16906443070295385,0.11779160882040118,-0.03177634454995559,0.14540023315122286,0.04221030311666296,0.042052920725695,1.1320849991072492,3.1412229840308736,-2.7874697458296174,749,185,95,3730,919,465,1.435284163243998,0.051272821882552666,7.524006706851529,21.223713300973188,-11.149594578931787,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.524_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-11.150_not_above_10.000
