rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,asset_group,universe_role,cross_asset_inputs,asset_diverse_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return
51,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_4p0x_0p125_5a7585f5,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.6315103519568546,0.24815257525218604,0.0,0.22277194731419014,0.07748495775918407,0.0,1.4522423963006845,4.08373819664299,0.0,557,95,0,5812,961,0,2.5448470615913603,0.38335777670466853,22.67541658731973,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.504668976080992,0.16843109822385394,0.06822950634360492,0.06822950634360492
52,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_5p0x_0p1_c75c22da,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.6315103519568546,0.24815257525218604,0.0,0.22277194731419014,0.07748495775918407,0.0,1.4522423963006845,4.08373819664299,0.0,557,95,0,5812,961,0,2.5448470615913603,0.38335777670466853,22.67541658731973,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.504668976080992,0.16843109822385394,0.06822950634360492,0.06822950634360492
53,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_4p0x_0p125_4c4654b8,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.6306103481688867,0.24815257525218604,0.0,0.22444140278124347,0.07748495775918407,0.0,1.4495352634588756,4.08373819664299,0.0,561,95,0,5848,961,0,2.541220245359237,0.3824577729167007,22.48165234113678,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.5039237289802885,0.16843109822385394,0.06822950634360492,0.06822950634360492
54,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_5p0x_0p1_bfbd1871,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.6306103481688867,0.24815257525218604,0.0,0.22444140278124347,0.07748495775918407,0.0,1.4495352634588756,4.08373819664299,0.0,561,95,0,5848,961,0,2.541220245359237,0.3824577729167007,22.48165234113678,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.5039237289802885,0.16843109822385394,0.06822950634360492,0.06822950634360492
55,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_4p0x_0p125_539ec74b,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.6306103481688867,0.24815257525218604,0.0,0.22444140278124347,0.07748495775918407,0.0,1.4495352634588756,4.08373819664299,0.0,561,95,0,5848,961,0,2.541220245359237,0.3824577729167007,22.48165234113678,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.5039237289802885,0.16843109822385394,0.06822950634360492,0.06822950634360492
56,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_5p0x_0p1_115ae328,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.005,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.6306103481688867,0.24815257525218604,0.0,0.22444140278124347,0.07748495775918407,0.0,1.4495352634588756,4.08373819664299,0.0,561,95,0,5848,961,0,2.541220245359237,0.3824577729167007,22.48165234113678,52.24264742151285,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.5039237289802885,0.16843109822385394,0.06822950634360492,0.06822950634360492
57,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_4p0x_0p125_a4f536f5,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.23795266978325813,0.2664674248269061,0.0,0.2748200377486687,0.060284179861792464,0.0,0.7509016943660488,4.478592009935375,0.0,519,89,0,5365,906,0,0.8929897151136924,-0.028514755043647977,9.169659721898194,59.880320185821596,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.8930_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.170_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.442952564484149,0.1609455297166391,0.09089306294673594,0.09089306294673594
58,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_5p0x_0p1_b9faa888,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.23795266978325813,0.2664674248269061,0.0,0.2748200377486687,0.060284179861792464,0.0,0.7509016943660488,4.478592009935375,0.0,519,89,0,5365,906,0,0.8929897151136924,-0.028514755043647977,9.169659721898194,59.880320185821596,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.8930_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.170_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.442952564484149,0.1609455297166391,0.09089306294673594,0.09089306294673594
59,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_4p0x_0p125_c580e772,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.23795266978325813,0.2664674248269061,0.0,0.2748200377486687,0.060284179861792464,0.0,0.7509016943660488,4.478592009935375,0.0,519,89,0,5365,906,0,0.8929897151136924,-0.028514755043647977,9.169659721898194,59.880320185821596,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.8930_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.170_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.442952564484149,0.1609455297166391,0.09089306294673594,0.09089306294673594
60,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p4_adx18p0_trail2p0_hold18_5p0x_0p1_e3537236,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.23795266978325813,0.2664674248269061,0.0,0.2748200377486687,0.060284179861792464,0.0,0.7509016943660488,4.478592009935375,0.0,519,89,0,5365,906,0,0.8929897151136924,-0.028514755043647977,9.169659721898194,59.880320185821596,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;train_return_below_validation_return;train_validation_return_ratio_0.8930_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.170_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.442952564484149,0.1609455297166391,0.09089306294673594,0.09089306294673594
61,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_0b3162b8,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.43132754463946155,0.232904930959013,0.0,0.19430067363654968,0.060284179861792686,0.0,1.1302403310187312,4.060037452460473,0.0,517,85,0,5342,867,0,1.8519468130769945,0.19842261368044856,16.68578509243565,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.418741564318294,0.13744205477807592,0.08392768297947395,0.08392768297947395
62,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_8303f7bc,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.43132754463946155,0.232904930959013,0.0,0.19430067363654968,0.060284179861792686,0.0,1.1302403310187312,4.060037452460473,0.0,517,85,0,5342,867,0,1.8519468130769945,0.19842261368044856,16.68578509243565,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.418741564318294,0.13744205477807592,0.08392768297947395,0.08392768297947395
63,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_2f767256,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail2.0,False,,,,,4.0,0.125,0.5,0.43132754463946155,0.232904930959013,0.0,0.19430067363654968,0.060284179861792686,0.0,1.1302403310187312,4.060037452460473,0.0,517,85,0,5342,867,0,1.8519468130769945,0.19842261368044856,16.68578509243565,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.418741564318294,0.13744205477807592,0.08392768297947395,0.08392768297947395
64,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_d97aa2d1,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail2.0,False,,,,,5.0,0.1,0.5,0.43132754463946155,0.232904930959013,0.0,0.19430067363654968,0.060284179861792686,0.0,1.1302403310187312,4.060037452460473,0.0,517,85,0,5342,867,0,1.8519468130769945,0.19842261368044856,16.68578509243565,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.418741564318294,0.13744205477807592,0.08392768297947395,0.08392768297947395
65,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail3p0_hold18_4p0x_0p125_5ded6b35,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.4020696738066347,0.232904930959013,0.0,0.19430067363654813,0.060284179861792686,0.0,1.0743650881642057,4.060037452460473,0.0,517,85,0,5353,867,0,1.7263252956949702,0.16916474284762173,15.553952565053567,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.4143883622899014,0.13744205477807592,0.08392768297947395,0.08392768297947395
66,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail3p0_hold18_5p0x_0p1_8c5d3a70,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top1_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.4020696738066347,0.232904930959013,0.0,0.19430067363654813,0.060284179861792686,0.0,1.0743650881642057,4.060037452460473,0.0,517,85,0,5353,867,0,1.7263252956949702,0.16916474284762173,15.553952565053567,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",2.4143883622899014,0.13744205477807592,0.08392768297947395,0.08392768297947395
67,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail3p0_hold18_4p0x_0p125_d32df79f,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,4.0,0.125,0.5,0.4020696738066347,0.232904930959013,0.0,0.19430067363654813,0.060284179861792686,0.0,1.0743650881642057,4.060037452460473,0.0,517,85,0,5353,867,0,1.7263252956949702,0.16916474284762173,15.553952565053567,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.4143883622899014,0.13744205477807592,0.08392768297947395,0.08392768297947395
68,a30fb_asset_diverse_rank_chandelier_1h_dogeusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail3p0_hold18_5p0x_0p1_0b8de36c,cross_asset_rank_chandelier_breakout,DOGEUSDT,1h,long_short,12,0.015,0.0,18,2,top2_breadth_adx_trail3.0,False,,,,,5.0,0.1,0.5,0.4020696738066347,0.232904930959013,0.0,0.19430067363654813,0.060284179861792686,0.0,1.0743650881642057,4.060037452460473,0.0,517,85,0,5353,867,0,1.7263252956949702,0.16916474284762173,15.553952565053567,54.80116022565011,,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",2.4143883622899014,0.13744205477807592,0.08392768297947395,0.08392768297947395
69,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p25_hold6_4p0x_0p125_5702d458,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,30,-0.25,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,4.0,0.125,0.5,0.24852047497521856,0.21041183283542608,-0.0886294370209153,0.20997759471166988,0.07795514516076685,0.0886294370209153,0.955133583553986,3.1603170202501425,-4.55174657494736,44,8,8,343,66,37,1.1811145391694735,0.03810864213979248,112.96385226146299,526.0295820885652,-221.57359255228826,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_44_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-221.574_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.3880675258353476,0.19787681970016768,0.010464359046864491,0.010464359046864491
70,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p25_hold6_5p0x_0p1_93733797,breadth_regime_pullback_reclaim,ETHUSDT,12h,long_short,30,-0.25,0.0,6,2,cross_asset_breadth_regime_ema_reclaim,False,,,,,5.0,0.1,0.5,0.24852047497521856,0.21041183283542608,-0.0886294370209153,0.20997759471166988,0.07795514516076685,0.0886294370209153,0.955133583553986,3.1603170202501425,-4.55174657494736,44,8,8,343,66,37,1.1811145391694735,0.03810864213979248,112.96385226146299,526.0295820885652,-221.57359255228826,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_44_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_8_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-221.574_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",2.3880675258353476,0.19787681970016768,0.010464359046864491,0.010464359046864491
