model_id,model_kind,role,candidate_name,variant_name,leverage,allocation_fraction,round_trip_slippage_fee_bps,split,total_return,max_drawdown,sharpe,sortino,smart_sortino,calmar,return_mdd,trade_event_count,active_return_hours,liquidation_count,account_wipeout_count,minimum_margin_buffer,split_gate_pass,split_gate_reasons,locked_oos_deployable_gate_pass,locked_oos_deployable_gate_reasons,train_validation_score,filter_trade_count,trade_filter_params,candidate_universe_uses_locked_oos_bucket,regenerated_train_validation_only,promotability_scope,shadow_only,calendar_primary,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps
fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_8p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_high_confidence_long_only,family_crypto_residual_reversal_abs_score_ge_1.5,8.0,0.15,10.0,locked_oos,0.013999648833336042,0.013618820167958809,1.8141321596893867,0.3217117894493105,0.3173893213584986,8.474583657715806,1.0279634109769078,13,12,0,0,9669.073155416012,True,,True,,3.5726870256790586,114,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_6p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_high_confidence_long_only,family_crypto_residual_reversal_abs_score_ge_1.5,6.0,0.2,10.0,train,0.041985299007322396,0.11746318019327275,0.3371687236167127,0.0459673904251503,0.041135485481678176,0.3574336991237612,0.3574336991237612,83,80,0,0,9318.412783696156,True,,True,,3.5726870256790586,114,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_6p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_high_confidence_long_only,family_crypto_residual_reversal_abs_score_ge_1.5,6.0,0.2,10.0,validation,0.10560023658042139,0.023410318635361,2.6511720672428485,0.45384145719183955,0.4434599191817826,21.513409907613667,4.510841489398334,18,18,0,0,9388.996517868134,True,,True,,3.5726870256790586,114,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_6p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_high_confidence_long_only,family_crypto_residual_reversal_abs_score_ge_1.5,6.0,0.2,10.0,locked_oos,0.013999648833336042,0.013618820167958809,1.8141321596893867,0.3217117894493105,0.3173893213584986,8.474583657715806,1.0279634109769078,13,12,0,0,9669.073155416012,True,,True,,3.5726870256790586,114,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,train,0.014653776545121122,0.08676098706826667,0.18035259071935153,0.021416226785629964,0.01970647367771647,0.16889822304108876,0.16889822304108876,80,73,0,0,9391.66195283552,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,validation,0.08235865536980347,0.016094594061810644,2.8810246954143333,0.5075586460186455,0.49951908905419284,23.565768684246994,5.117162635696704,19,19,0,0,9579.935106034342,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit_carry_forward_old_split_selected,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,locked_oos,0.003966142561721453,0.014088549007481004,0.7343637280692338,0.10506908398591149,0.1036093781837353,2.2420324949728565,0.28151533274402035,11,10,0,0,9772.487794348508,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,train,0.014653776545121122,0.08676098706826667,0.18035259071935153,0.021416226785629964,0.01970647367771647,0.16889822304108876,0.16889822304108876,80,73,0,0,9391.66195283552,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,validation,0.08235865536980347,0.016094594061810644,2.8810246954143333,0.5075586460186455,0.49951908905419284,23.565768684246994,5.117162635696704,19,19,0,0,9579.935106034342,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_conservative_exit_11p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_conservative_exit,side_long_family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.075,10.0,locked_oos,0.003966142561721453,0.014088549007481004,0.7343637280692338,0.10506908398591149,0.1036093781837353,2.2420324949728565,0.28151533274402035,11,10,0,0,9772.487794348508,True,,True,,3.572637109307731,110,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,2.0,0.05,10.0,train,0.009844663755727456,0.009174377290143995,0.6627958027516545,0.09301194742019525,0.09216637829227577,1.0730607042184268,1.0730607042184268,95,95,0,0,9930.989597021768,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,2.0,0.05,10.0,validation,0.009795695205406352,0.0013544498971375964,2.9994827327641684,0.8700440064303762,0.8688671693821802,29.828961432703395,7.232231495685383,14,14,0,0,9959.931314796107,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_2p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,2.0,0.05,10.0,locked_oos,-0.0041991297260570715,0.00482101615848313,-5.766645331770592,-0.6006065886146951,-0.5977249469869426,-6.745346702246393,-0.8710051134485873,12,12,0,0,9957.188711877536,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,1.0,0.1,10.0,train,0.009844663755727456,0.009174377290143995,0.6627958027516545,0.09301194742019525,0.09216637829227577,1.0730607042184268,1.0730607042184268,95,95,0,0,9930.989597021768,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,1.0,0.1,10.0,validation,0.009795695205406352,0.0013544498971375964,2.9994827327641684,0.8700440064303762,0.8688671693821802,29.828961432703395,7.232231495685383,14,14,0,0,9959.931314796107,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_symbol_bnb_usdt_abs_score_ge_1p5_alpha_zoo_default_1p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_default,symbol_bnb_usdt_abs_score_ge_1.5,1.0,0.1,10.0,locked_oos,-0.0041991297260570715,0.00482101615848313,-5.766645331770592,-0.6006065886146951,-0.5977249469869426,-6.745346702246393,-0.8710051134485873,12,12,0,0,9957.188711877536,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5571536521210074,121,"{""abs_factor_score_min"": 1.5, ""symbol"": ""BNB/USDT""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_6p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,6.0,0.1,10.0,train,0.015881754775514567,0.03221425755826168,0.39972167811393816,0.029281477754176125,0.028367635439799553,0.49300390508119984,0.49300390508119984,35,35,0,0,9613.812552241978,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_6p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,6.0,0.1,10.0,validation,0.03523143662736716,0.005210212902193034,1.8972834663065865,0.5596975044634889,0.556796476278885,28.993262312309362,6.7619955822799245,9,9,0,0,9759.637551292004,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_6p0x_0p1alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,6.0,0.1,10.0,locked_oos,-0.004826242088330379,0.004826242088330379,-2.8293401370212297,-0.1221433575998722,-0.12155669555964389,-7.7277295066314915,-1.0,3,3,0,0,9816.158988015977,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_3p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,3.0,0.2,10.0,train,0.015881754775514567,0.03221425755826168,0.39972167811393816,0.029281477754176125,0.028367635439799553,0.49300390508119984,0.49300390508119984,35,35,0,0,9613.812552241978,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_3p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,3.0,0.2,10.0,validation,0.03523143662736716,0.005210212902193034,1.8972834663065865,0.5596975044634889,0.556796476278885,28.993262312309362,6.7619955822799245,9,9,0,0,9759.637551292004,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_3p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,3.0,0.2,10.0,locked_oos,-0.004826242088330379,0.004826242088330379,-2.8293401370212297,-0.1221433575998722,-0.12155669555964389,-7.7277295066314915,-1.0,3,3,0,0,9816.158988015977,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.556988780903383,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_8p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,8.0,0.075,10.0,train,0.015881754775514345,0.03221425755826168,0.39972167811393317,0.029281477754175732,0.02836763543979917,0.49300390508119296,0.49300390508119296,35,35,0,0,9613.812552241978,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_8p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,8.0,0.075,10.0,validation,0.03523143662736716,0.005210212902193034,1.8972834663065865,0.5596975044634889,0.556796476278885,28.993262312309362,6.7619955822799245,9,9,0,0,9759.637551292004,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_8p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,8.0,0.075,10.0,locked_oos,-0.004826242088330379,0.004826242088330379,-2.8293401370212297,-0.1221433575998722,-0.12155669555964389,-7.7277295066314915,-1.0,3,3,0,0,9816.158988015977,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_4p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,4.0,0.15,10.0,train,0.015881754775514345,0.03221425755826168,0.39972167811393317,0.029281477754175732,0.02836763543979917,0.49300390508119296,0.49300390508119296,35,35,0,0,9613.812552241978,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_4p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,4.0,0.15,10.0,validation,0.03523143662736716,0.005210212902193034,1.8972834663065865,0.5596975044634889,0.556796476278885,28.993262312309362,6.7619955822799245,9,9,0,0,9759.637551292004,True,,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
fresh_tv10_filter_side_long_family_crypto_residual_momentum_alpha_zoo_range_sweep_blend_4p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,side_long_family_crypto_residual_momentum,4.0,0.15,10.0,locked_oos,-0.004826242088330379,0.004826242088330379,-2.8293401370212297,-0.1221433575998722,-0.12155669555964389,-7.7277295066314915,-1.0,3,3,0,0,9816.158988015977,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,3.5569887809033824,47,"{""dominant_factor_family"": ""crypto_residual_momentum"", ""side"": ""LONG""}",False,True,live_candidate,False,False,False,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_validation,False
