rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
173,divtd_hysteresis_trend_2h_xrpusdt_short_only_lb6_e0p01_x0p0_3p0x_0p15_42f29720,stateful_momentum_hysteresis,XRPUSDT,2h,short_only,6,0.01,0.0,0,3.0,0.15,0.44999999999999996,0.28262859533396134,0.09802203908880158,0.0,0.1549517401747682,0.09012015633194226,0.0,1.1252604759888514,2.1198695767206783,0.0,463,86,0,1635,340,0,2.883316833247248,0.18460655624515976,13.565087369040624,25.328692271008162,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
174,divtd_debounced_hysteresis_trend_1h_dogeusdt_short_only_lb6_e0p02_x0p005_hold6_3p0x_0p15_a59fbe96,debounced_momentum_hysteresis,DOGEUSDT,1h,short_only,6,0.02,0.005,6,3.0,0.15,0.44999999999999996,0.13356205533999366,0.08267085759394233,0.0,0.19941380824254473,0.05053492281996108,0.0,0.6154979493539106,2.3686775376047886,0.0,586,96,0,2329,370,0,1.6155881192864312,0.05089119774605133,5.064924358740753,19.136772591190354,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.065_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
175,divtd_hysteresis_trend_2h_dogeusdt_short_only_lb24_e0p01_x0p0_4p0x_0p15_59b3cfb5,stateful_momentum_hysteresis,DOGEUSDT,2h,short_only,24,0.01,0.0,0,4.0,0.15,0.6,0.5267155432229942,0.09191996079517706,0.0,0.1751052965498361,0.07530848215087282,0.0,1.2231785992332767,1.5998428390204091,0.0,263,41,0,2139,480,0,5.73015413264439,0.43479558242781713,33.378678277756286,37.36583772161669,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
176,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold6_3p0x_0p15_9fdbfaf6,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,6,3.0,0.15,0.44999999999999996,0.09639306674292314,0.07961218580708684,0.021222235231128872,0.11452966730872638,0.04313765238543654,0.021943037645654417,0.6937814753087563,2.398377462081848,1.917238219729169,442,86,28,1683,326,101,1.2107828188074006,0.016780880935836295,4.846308031318409,20.571624239557327,16.843043834229267,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.846_not_above_10.000
177,divtd_funding_carry_momentum_1h_dogeusdt_lb12_2e-05_2p0x_0p1_feda5f00,funding_carry_momentum,DOGEUSDT,1h,long_short,12,2e-05,0.0,0,2.0,0.1,0.2,0.16348574104627867,0.07413993534095664,0.0,0.05961865452900206,0.028773272102799563,0.0,1.2574996903872968,4.393807082255251,0.0,817,139,0,3422,601,0,2.205096892712898,0.08934580570532202,10.005247310053774,26.669041489552747,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
178,divtd_vol_contraction_breakout_12h_ethusdt_long_short_lb48_4p0x_0p1_8686ce0b,volatility_contraction_breakout,ETHUSDT,12h,long_short,48,0.35,0.0,0,4.0,0.1,0.4,0.1889922455537636,0.08692866586197945,-0.0027250221962040744,0.06877069777773837,0.06267071902466637,0.0027250221962040744,1.5873493319473018,1.6522418288722707,-3.843980887607726,6,4,1,114,89,3,2.1741072830202532,0.10206357969178415,787.4676898073482,543.3041616373715,-68.12555490510185,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_6_below_80;validation_trade_event_count_4_below_30;locked_oos_trade_event_count_1_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-68.126_not_above_10.000
179,divtd_hysteresis_trend_2h_dogeusdt_long_only_lb6_e0p02_x0p005_3p0x_0p15_41f9e3cb,stateful_momentum_hysteresis,DOGEUSDT,2h,long_only,6,0.02,0.005,0,3.0,0.15,0.44999999999999996,0.11009213114235994,0.09040602089935157,0.0,0.1476835033049474,0.07221058548383108,0.0,0.5716457423044214,2.473519321128865,0.0,430,52,0,1267,163,0,1.217752203306512,0.01968611024300837,5.689515821310592,38.635051666389565,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.690_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
180,divtd_hysteresis_trend_2h_xrpusdt_long_short_lb6_e0p01_x0p0_4p0x_0p15_58116de1,stateful_momentum_hysteresis,XRPUSDT,2h,long_short,6,0.01,0.0,0,4.0,0.15,0.6,0.41210336015635973,0.12363784780795584,0.0,0.2572091023449896,0.15946688486836613,0.0,0.9839259908476424,1.734405377222451,0.0,830,144,0,3190,579,0,3.3331489302245987,0.2884655123484039,8.275167874625698,14.309936088883779,,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_0_below_20;validation_mdd_0.1595_above_0.12;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.275_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
182,divtd_debounced_hysteresis_trend_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_4p0x_0p1_7665051c,debounced_momentum_hysteresis,SOLUSDT,1h,short_only,6,0.02,0.005,12,4.0,0.1,0.4,0.3146458932329752,0.08837367832826692,0.005069870233728846,0.1474325710501425,0.0674293514921046,0.023384646217768812,1.3322577198085792,1.8635377241483195,0.5274506952225211,428,100,34,2947,696,212,3.5604028165967327,0.22627221490470828,18.378848903795276,22.09341958206673,3.7278457600947394,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,locked_oos_return_per_turnover_proxy_bps_3.728_not_above_10.000
224,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold6_4p0x_0p1_805cdcee,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,6,4.0,0.1,0.4,0.08642112408708313,0.07069333156121549,0.018891111250509907,0.10226166776453649,0.03841402835031538,0.01952218930509575,0.6937814753087562,2.3983774620818488,1.9172382197291684,442,86,28,1683,326,101,1.2224791529629422,0.015727792525867645,4.888072629359906,20.55038708174869,16.8670636165267,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.888_not_above_10.000
244,divtd_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p01_x0p0_3p0x_0p15_a05f2203,stateful_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.01,0.0,0,3.0,0.15,0.44999999999999996,0.11063135344231845,0.07438326144763341,0.02360497264590089,0.18150627396143193,0.05518314716830408,0.032810066471182786,0.5852788978362333,1.4019177349399037,1.7604020066888668,573,150,54,3229,873,373,1.4873151739952148,0.03624809199468504,4.290531450157784,11.019742436686432,9.713980512716416,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.291_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.714_not_above_10.000
282,divtd_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p01_x0p0_4p0x_0p1_28fa7592,stateful_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.01,0.0,0,4.0,0.1,0.4,0.10038091456396803,0.06651586277562882,0.021028726298740974,0.16194873505307938,0.04894203433853672,0.02918797664510686,0.5852788978362334,1.401917734939903,1.7604020066888668,573,150,54,3229,873,373,1.5091274528389225,0.03386505178833921,4.379621054274347,11.08597712927147,9.735521434602303,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.380_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.736_not_above_10.000
289,divtd_debounced_hysteresis_trend_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_3p0x_0p1_45779511,debounced_momentum_hysteresis,SOLUSDT,1h,short_only,6,0.02,0.005,12,3.0,0.1,0.30000000000000004,0.23351890727880287,0.06650579934004996,0.0038795348890678927,0.11155529543612819,0.05087516835088712,0.01755937212701031,1.3322577198085792,1.8635377241483193,0.5274506952225216,428,100,34,2947,696,212,3.511256305405793,0.1670131079387529,18.186830784953493,22.168599780016653,3.803465577517541,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,locked_oos_return_per_turnover_proxy_bps_3.803_not_above_10.000
303,divtd_debounced_hysteresis_trend_1h_ethusdt_long_short_lb6_e0p02_x0p005_hold6_2p0x_0p1_e1b401a8,debounced_momentum_hysteresis,ETHUSDT,1h,long_short,6,0.02,0.005,6,2.0,0.1,0.2,0.09546912616348191,0.05427616822339143,0.0008179110418871094,0.08437037767576416,0.02333701368222907,0.014631502242823946,0.9356238461688475,2.289016518073464,0.1584222369165717,810,197,61,3247,753,211,1.7589511066910122,0.04119295794009048,5.8931559360174015,13.775677214058735,0.6704188867927126,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.893_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.670_not_above_10.000
306,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold12_2p0x_0p1_388fd1b1,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,12,2.0,0.1,0.2,0.07701601420755955,0.0504290948212236,0.00042028344321232147,0.06909836324512486,0.014347908928413977,0.01644453064146012,0.948624923535032,2.9637070233106573,0.09241792474134836,362,75,28,2504,491,182,1.5272138927059737,0.02658691938633595,10.637571023143582,33.619396547482395,0.7505061485934311,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,locked_oos_return_per_turnover_proxy_bps_0.751_not_above_10.000
312,divtd_debounced_hysteresis_trend_6h_bnbusdt_long_short_lb6_e0p04_x0p01_hold24_3p0x_0p15_75741b03,debounced_momentum_hysteresis,BNBUSDT,6h,long_short,6,0.04,0.01,24,3.0,0.15,0.44999999999999996,0.11768367073880248,0.07738966936946023,0.036968205162989376,0.13450352739287752,0.08792408822557085,0.024820411847099377,0.6313323950423807,1.6188894218428067,3.4032826675942838,63,17,7,885,237,61,1.5206638262915644,0.04029400136934225,41.51099496959523,101.16296649602646,117.35938146980756,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_63_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20
328,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_2p0x_0p1_ffebcb66,debounced_momentum_hysteresis,ETHUSDT,1h,short_only,6,0.02,0.005,12,2.0,0.1,0.2,0.0887736085796722,0.051549285958290225,0.0040513865508855496,0.07098640707138659,0.022860957018576156,0.006547964997394851,0.9790461035803317,2.4024751154012387,0.8954132482322633,362,92,30,2422,626,200,1.7221113140442155,0.03722432262138198,12.261548146363562,28.015916281679466,6.752310918142583,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,locked_oos_return_per_turnover_proxy_bps_6.752_not_above_10.000
335,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold6_3p0x_0p1_1423d666,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,6,3.0,0.1,0.30000000000000004,0.06587849748732388,0.05290590979080889,0.014208428104641513,0.07738277608541855,0.028914863756941855,0.014667555028724522,0.6937814753087566,2.398377462081848,1.917238219729169,442,86,28,1683,326,101,1.2452011079255396,0.012972587696514992,4.968212480190338,20.50616658558484,16.914795362668464,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.968_not_above_10.000
341,divtd_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_3p0x_0p15_e1d06677,stateful_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,0,3.0,0.15,0.44999999999999996,0.05863554843281382,0.05729189242250654,0.02975368303666115,0.12862725944479136,0.04151368097542529,0.01782365306263567,0.4874479691668581,1.9156097383419153,2.7088011183061234,458,90,28,1395,277,80,1.0234528124921816,0.0013436560103072814,2.8450047759735,14.146146277162112,23.61403415608028,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_2.845_not_above_10.000
364,divtd_debounced_hysteresis_trend_6h_bnbusdt_long_short_lb6_e0p04_x0p01_hold24_4p0x_0p1_09dea432,debounced_momentum_hysteresis,BNBUSDT,6h,long_short,6,0.04,0.01,24,4.0,0.1,0.4,0.10639598548296969,0.06901410102016503,0.03284064211360116,0.12012606989191987,0.07836950356278094,0.02208444007455246,0.6313323950423808,1.6188894218428076,3.403282667594283,63,17,7,885,237,61,1.5416557473070924,0.03738188446280466,42.220629159908604,101.49132502965443,117.28800754857556,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_63_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20
370,divtd_debounced_hysteresis_trend_2h_solusdt_short_only_lb6_e0p02_x0p005_hold6_2p0x_0p1_ebac58c9,debounced_momentum_hysteresis,SOLUSDT,2h,short_only,6,0.02,0.005,6,2.0,0.1,0.2,0.05174242208649393,0.05145341843660156,0.005848172376384575,0.10162202685205612,0.033628917191734886,0.01117286960606556,0.5318402545450214,2.2253183771746947,1.0855711993131925,362,88,30,1462,360,108,1.0056168017339502,0.00028900364989237204,7.1467433821124215,29.23489683897816,9.746953960640958,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_7.147_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.747_not_above_10.000
389,divtd_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_4p0x_0p1_d5b3b9b6,stateful_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,0,4.0,0.1,0.4,0.052911217198819305,0.0509571091276968,0.02645196256130733,0.11493691661508676,0.036968038535829195,0.015853163711296303,0.4874479691668576,1.9156097383419153,2.7088011183061242,458,90,28,1395,277,80,1.0383480951838453,0.0019541080711225067,2.888166877664809,14.154752535471333,23.61782371545297,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_2.888_not_above_10.000
392,divtd_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p01_x0p0_3p0x_0p1_27eb81fc,stateful_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.01,0.0,0,3.0,0.1,0.30000000000000004,0.07823659636565172,0.050463327635386745,0.015840635772643274,0.12231479897419795,0.03664091230558919,0.021925978072378394,0.5852788978362337,1.4019177349399035,1.760402006688868,573,150,54,3229,873,373,1.5503653847589183,0.027773268730264977,4.55128541975868,11.21407280786372,9.778170230026712,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.551_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.778_not_above_10.000
435,divtd_range_zscore_reversion_4h_trxusdt_lb24_2p0_3p0x_0p15_e9bfaac7,range_zscore_mean_reversion,TRXUSDT,4h,long_short,24,2.0,0.1,0,3.0,0.15,0.44999999999999996,0.046816495945015024,0.04318666637061819,0.0033634621340541404,0.09253250852108141,0.02735674873568894,0.03559626505228852,0.39714301032517885,2.1705123890641183,0.4207171523880776,133,38,23,1125,249,159,1.0840497746051168,0.0036298295743968367,7.822305086886388,25.255360450653914,3.249721868651343,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_7.822_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.250_not_above_10.000
448,divtd_debounced_hysteresis_trend_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_2p0x_0p1_9f925516,debounced_momentum_hysteresis,SOLUSDT,1h,short_only,6,0.02,0.005,12,2.0,0.1,0.2,0.15378427813637918,0.04446858741974302,0.002637686008611695,0.07499751817568101,0.034119235631244194,0.011720066391241235,1.3322577198085792,1.8635377241483195,0.5274506952225211,428,100,34,2947,696,212,3.4582676684733755,0.10931569071663616,17.965453053315322,22.234293709871512,3.878950012664257,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,locked_oos_return_per_turnover_proxy_bps_3.879_not_above_10.000
452,divtd_vol_contraction_breakout_12h_trxusdt_long_only_lb48_3p0x_0p15_5cf39fe5,volatility_contraction_breakout,TRXUSDT,12h,long_only,48,0.35,0.0,0,3.0,0.15,0.44999999999999996,0.060990245807315935,0.036843009738918076,0.02444184901337354,0.04651618428789306,0.014764645157494538,0.017273027256922258,0.7617568336838475,2.765997879867729,3.0210853250534484,6,1,3,144,41,78,1.6554088886742226,0.02414723606839786,225.88979928635533,818.733549753735,181.0507334323966,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_6_below_80;validation_trade_event_count_1_below_30;locked_oos_trade_event_count_3_below_20
473,divtd_debounced_hysteresis_trend_6h_bnbusdt_long_short_lb6_e0p04_x0p01_hold24_3p0x_0p1_068a0d2b,debounced_momentum_hysteresis,BNBUSDT,6h,long_short,6,0.04,0.01,24,3.0,0.1,0.30000000000000004,0.08236462150353607,0.05208137877682728,0.02460012682763968,0.09094121932269272,0.059097275684746875,0.016596137610873973,0.631332395042381,1.6188894218428076,3.4032826675942833,63,17,7,885,237,61,1.5814600810872312,0.030283242726708792,43.57916481668575,102.12035054279859,117.14346108399845,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_63_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20
482,divtd_funding_carry_momentum_12h_btcusdt_lb24_5e-05_4p0x_0p1_4408fa20,funding_carry_momentum,BTCUSDT,12h,long_short,24,5e-05,0.0,0,4.0,0.1,0.4,0.05290841927774226,0.08553802649866693,0.013070289660563228,0.0653881798471665,0.029822394247403627,0.019159640915925924,0.5088015983225109,3.7644527441465114,1.119313394549533,46,6,4,233,38,41,0.6185368244212042,-0.03262960722092467,28.754575694425135,356.4084437444455,81.68931037852016,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_46_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_4_below_20;train_return_0.0529_below_validation_return_0.0855;train_validation_return_ratio_0.6185_below_1.00
483,divtd_range_zscore_reversion_4h_trxusdt_lb24_2p0_4p0x_0p1_1311c0d2,range_zscore_mean_reversion,TRXUSDT,4h,long_short,24,2.0,0.1,0,4.0,0.1,0.4,0.042513196715733725,0.038379413028058806,0.0030184756847742023,0.08243691264232389,0.024346994260303956,0.03169145107981408,0.397143010325179,2.170512389064118,0.4207171523880772,133,38,23,1125,249,159,1.1077083613720917,0.004133783687674919,7.991202390175512,25.249613834249214,3.2809518312763064,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_7.991_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_3.281_not_above_10.000
500,divtd_vol_contraction_breakout_4h_solusdt_short_only_lb12_3p0x_0p15_a1a61997,volatility_contraction_breakout,SOLUSDT,4h,short_only,12,0.35,0.0,0,3.0,0.15,0.44999999999999996,0.17965630932243903,0.03805321376418047,0.008514767157828729,0.060968072394305906,0.02546869944330543,0.015069713050026357,1.4893093970261562,1.4977327954160116,1.2714190778200158,42,12,3,214,73,21,4.721186242922528,0.14160309555825856,95.05624831875082,70.46891437811199,63.07234931724985,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
509,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold6_2p0x_0p1_26536d7f,debounced_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,6,2.0,0.1,0.2,0.04458699615481376,0.035190598494462266,0.009498784153092465,0.05204628791501387,0.019346287360100356,0.009795656466177749,0.6937814753087562,2.3983774620818488,1.9172382197291684,442,86,28,1683,326,101,1.2670144317616578,0.009396397660351496,5.043777845567167,20.459650287478063,16.96211455909369,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.044_not_above_10.000
512,divtd_vol_contraction_breakout_12h_trxusdt_long_only_lb48_4p0x_0p1_45d4b832,volatility_contraction_breakout,TRXUSDT,12h,long_only,48,0.35,0.0,0,4.0,0.1,0.4,0.054383295095180584,0.03271935024202355,0.02172270062586934,0.04139704088694729,0.013130998081280154,0.015362730005637593,0.7617568336838478,2.7659978798677294,3.0210853250534475,6,1,3,144,41,78,1.6621141524177534,0.021663944853157036,226.59706289658573,817.9837560505886,181.0225052155778,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_6_below_80;validation_trade_event_count_1_below_30;locked_oos_trade_event_count_3_below_20
514,divtd_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_3p0x_0p1_bb243625,stateful_momentum_hysteresis,ETHUSDT,1h,long_only,6,0.02,0.005,0,3.0,0.1,0.30000000000000004,0.040845532306157395,0.03826079787548409,0.019845034415958196,0.08710668713491143,0.027826720560283902,0.011904740449554363,0.487447969166858,1.9156097383419157,2.7088011183061247,458,90,28,1395,277,80,1.067555685563199,0.0025847344306733078,2.9727461649313964,14.170665879808919,23.625040971378798,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_2.973_not_above_10.000
536,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p04_x0p01_3p0x_0p15_41934a85,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.04,0.01,0,3.0,0.15,0.44999999999999996,0.06524228954253708,0.05925119293468217,0.006687505745379685,0.2752918447417031,0.08664615360450256,0.0028408455815649436,0.37263210992827706,1.041151294465958,1.9150204952611933,27,8,1,359,84,4,1.1011135187515875,0.005991096607854907,53.697357648178674,164.58664704078382,148.6112387862152,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20
544,divtd_hysteresis_trend_12h_ethusdt_short_only_lb48_e0p04_x0p01_4p0x_0p15_302956eb,stateful_momentum_hysteresis,ETHUSDT,12h,short_only,48,0.04,0.01,0,4.0,0.15,0.6,0.07159454052935366,0.0759854478368116,0.00890539449729566,0.35184182341690984,0.11554943207315449,0.003787019061475494,0.3726321099282768,1.0411512944659584,1.9150204952611931,27,8,1,359,84,4,0.9422138391960526,-0.0043909073074579474,44.19416082058868,158.30301632669085,148.42324162159434,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_27_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0716_below_validation_return_0.0760;train_validation_return_ratio_0.9422_below_1.00
546,divtd_funding_carry_momentum_1h_ethusdt_lb12_2e-05_4p0x_0p1_1c338dbd,funding_carry_momentum,ETHUSDT,1h,long_short,12,2e-05,0.0,0,4.0,0.1,0.4,0.16206546001575806,0.04745537129470501,0.0017756071354042557,0.17402052866314766,0.057176541023070904,0.030751777819202242,0.890633537308277,1.3012775235423024,0.18856939374860815,698,168,72,2962,748,308,3.4151130966673326,0.11461008872105305,5.804636820048641,7.061811204569198,0.6165302553486999,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_5.805_not_above_10.000;validation_return_per_turnover_proxy_bps_7.062_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.617_not_above_10.000
563,divtd_vol_contraction_breakout_4h_solusdt_short_only_lb12_4p0x_0p1_c0072492,volatility_contraction_breakout,SOLUSDT,4h,short_only,12,0.35,0.0,0,4.0,0.1,0.4,0.15895342410726832,0.033891461709701476,0.007583081998409735,0.05434734639865968,0.022657026737821884,0.013403487880245257,1.489309397026156,1.4977327954160113,1.2714190778200165,42,12,3,214,73,21,4.690072841023782,0.12506196239756684,94.61513339718353,70.60721189521139,63.19234998674779,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_42_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_3_below_20
577,divtd_hysteresis_trend_1h_ethusdt_short_only_lb12_e0p01_x0p0_2p0x_0p1_836b78d8,stateful_momentum_hysteresis,ETHUSDT,1h,short_only,12,0.01,0.0,0,2.0,0.1,0.2,0.05402071106827733,0.03400888136459357,0.01060585861495178,0.08205471120814356,0.024463795599074523,0.014640456871288898,0.5852788978362334,1.401917734939903,1.7604020066888668,573,150,54,3229,873,373,1.5884295190172868,0.02001182970368376,4.713849133357533,11.336293788197855,9.820239458288684,True,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,0,0,train_return_per_turnover_proxy_bps_4.714_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.820_not_above_10.000
579,divtd_hysteresis_trend_12h_trxusdt_long_only_lb48_e0p02_x0p005_4p0x_0p15_cc0b2451,stateful_momentum_hysteresis,TRXUSDT,12h,long_only,48,0.02,0.005,0,4.0,0.15,0.6,0.05090056416149613,0.07282169486059775,0.07348389830753521,0.13887535272376006,0.047151966651005406,0.021090010920932656,0.4069404508618058,2.2098433811409666,5.854012877401788,26,5,1,303,110,93,0.698975274592755,-0.02192113069910162,32.62856677018983,242.73898286865918,1224.73163845892,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_26_below_80;validation_trade_event_count_5_below_30;locked_oos_trade_event_count_1_below_20;train_return_0.0509_below_validation_return_0.0728;train_validation_return_ratio_0.6990_below_1.00
582,divtd_trend_pullback_2h_solusdt_lb72_0p02_3p0x_0p15_c5db8131,trend_pullback_reentry,SOLUSDT,2h,long_short,72,0.02,0.0,0,3.0,0.15,0.44999999999999996,0.13839819840414447,0.035091933870880165,0.00736728349115956,0.08840411000666504,0.028169617056349683,0.008581480138528996,1.2454399783259897,1.6724880299477598,1.4558998238835443,102,20,4,405,67,28,3.9438749347179596,0.1033062645332643,30.15211294207941,38.9910376343113,40.92935272866423,False,True,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_20_below_30;locked_oos_trade_event_count_4_below_20
